StudentID,Attendance_Percent,Gender,Age,Department,Midterm_Score,Final_Score,Projects_Score,Total_Score,Extracurricular_Activities,Parent_Education_Level,Family_Income_Level
S12729,95.37,Female,18,CS,89.89,46.27,92.8,76.1355,Yes,High School,Low
S12730,89.98,Female,18,Business,80.93,83.77,60.39,74.4685,Yes,Master's,High
S12736,91.62,Female,21,CS,83.21,68.63,88.34,74.764,No,Master's,Medium
S12737,72.61,Male,19,Business,79.57,40.26,67.33,58.362,No,Master's,Low
S12738,74.1,Female,24,Engineering,85.97,98.54,63.88,81.037,Yes,PhD,Low
S12739,76.59,Female,18,Engineering,74.51,60.98,97.05,75.3425,Yes,Master's,High
S12743,90.24,Male,21,Business,61.99,99.95,67.05,78.045,Yes,Bachelor's,High
S12744,75.69,Male,18,Mathematics,83.73,57.71,78.18,72.569,No,PhD,Low
S12747,99.91,Male,19,Mathematics,43.96,78.51,79.97,71.6045,No,PhD,Low
S12767,68.88,Male,22,Mathematics,86.76,62.93,88.26,78.431,Yes,High School,High
S12777,74.61,Female,19,Engineering,47.81,83.72,70.07,69.832,No,High School,Low
S12780,95.9,Male,19,Engineering,89.93,90.19,71.02,80.636,Yes,Master's,Medium
S12790,74.2,Male,22,CS,76.02,48.49,72.62,66.7215,Yes,Bachelor's,High
S12813,87.75,Male,20,Engineering,42.34,95.93,67.44,75.394,Yes,None,Low
S12817,87.62,Female,19,Mathematics,69.33,84.01,51.57,68.6925,Yes,Bachelor's,Medium
S12829,69.04,Male,24,CS,55.45,43.61,62.57,58.7255,Yes,PhD,High
S12830,69.13,Male,24,CS,66.42,80.67,63.27,66.3495,No,Master's,Low
S12871,74.65,Male,20,Engineering,93.73,53.24,65.62,69.265,Yes,None,High
S12885,95.52,Female,21,Business,63.86,77.41,89.53,78.47,No,Master's,Medium
S12897,68.97,Male,23,CS,51.64,53.08,92.42,73.189,Yes,Bachelor's,Low
S12899,65.54,Male,19,Mathematics,74.26,45.67,92.31,72.9415,No,High School,Low
S12910,71.45,Female,24,Engineering,56.25,96.52,94.64,85.496,Yes,None,Medium
S12912,90.44,Female,20,CS,40.52,79.53,68.12,70.2385,Yes,High School,High
S12927,82.45,Female,18,Business,80.24,68.41,52.17,66.186,Yes,Bachelor's,Low
S12933,98.49,Female,18,Engineering,40.6,84.49,68.95,66.7795,Yes,PhD,Low
S12943,86.99,Female,22,Business,80.6,78.72,51.46,75.7245,Yes,Master's,Low
S12948,76.93,Male,21,Engineering,80.12,97.37,50.91,72.7145,Yes,PhD,Medium
S12959,65.37,Male,19,Engineering,40.78,79.57,54.3,60.717,Yes,High School,Medium
S12978,71.66,Male,21,Business,94.72,79.52,67.17,75.856,Yes,High School,Medium
S12979,65.32,Male,22,CS,61.79,53.57,51.44,53.2695,Yes,High School,High
S13002,94.22,Female,24,Business,78.68,67.18,76.45,71.486,Yes,Bachelor's,Medium
S13007,78.63,Male,21,CS,99.36,67.96,74.37,71.533,Yes,Bachelor's,Low
S13025,99.07,Male,21,Business,55.64,45.53,65.7,66.0555,Yes,Master's,Medium
S13052,68.65,Female,24,Business,99.04,72.51,63.9,73.924,Yes,None,High
S13061,63.39,Male,20,Mathematics,73.49,47.3,65.73,64.54,Yes,Master's,Medium
S13070,93.31,Male,18,Mathematics,94.22,48.84,94.49,75.9445,No,PhD,High
S13125,85.17,Male,24,Business,71.77,44.44,81.24,71.5075,No,High School,Medium
S13144,81.46,Female,23,CS,68.23,75.11,57.57,61.4455,No,Master's,Medium
S13149,83.64,Female,24,Mathematics,45.86,89.58,68.15,72.206,No,High School,Medium
S13169,78.27,Female,23,Business,91.47,77.79,52.54,72.161,No,Bachelor's,Medium
S13174,95.66,Male,21,Engineering,46.11,61.02,92.84,67.546,Yes,Master's,High
S13186,66.8,Male,18,Business,75.18,89.66,65.8,79.943,Yes,Bachelor's,Medium
S13235,92.61,Male,18,Business,99.13,54.26,90.11,74.765,Yes,High School,Medium
S13236,79.33,Male,22,CS,44.51,98.22,57.72,70.9225,Yes,Bachelor's,High
S13266,87.44,Female,22,Business,79.78,79.67,78.19,77.214,No,Master's,Low
S13273,79.81,Female,20,CS,84.52,92.03,63.13,76.899,Yes,High School,Medium
S13286,64.08,Male,18,Business,98.84,51.08,66.47,66.833,No,Master's,High
S13288,86.79,Male,19,Business,74.4,69.21,52.03,59.7355,Yes,PhD,Medium
S13289,86.16,Male,22,Business,42.25,76.44,88.39,72.194,Yes,Bachelor's,Low
S13293,70.09,Male,19,Business,66.29,97.66,87.91,83.5685,Yes,None,Low
S13295,94.69,Male,22,CS,56.31,91.76,96.33,75.4615,Yes,High School,Medium
S13312,87.27,Female,21,Mathematics,71.31,66.56,62.85,64.833,Yes,Bachelor's,Medium
S13324,61.35,Female,22,Engineering,93.45,86.44,95.75,90.4865,Yes,Master's,Low
S13347,85.08,Male,18,Business,91.62,66.6,83.09,74.95,No,None,Low
S13387,60.43,Female,24,Business,95.81,98.61,73.35,82.2175,No,Bachelor's,Medium
S13390,78.4,Male,24,Business,95.63,95.96,90.94,89.9665,No,PhD,Medium
S13402,65.65,Female,24,Mathematics,53.95,73.92,55.02,61.655,No,PhD,Low
S13426,81.98,Male,23,Engineering,77.8,77.62,92.6,77.2755,Yes,PhD,Low
S13441,78.51,Male,21,Mathematics,96.14,98.82,86.68,88.3805,No,None,Medium
S13444,64.28,Female,23,CS,49.3,66.55,69.08,68.4045,No,High School,Medium
S13471,62.38,Male,23,Business,79.51,63.31,90.24,74.7385,Yes,High School,Low
S13492,98.84,Female,23,CS,43.52,79.39,55.19,59.3235,Yes,None,Low
S13505,98.17,Female,21,CS,47.04,99.84,88.25,79.12,Yes,Bachelor's,Medium
S13526,75.6,Female,20,CS,96.35,41.93,86.75,70.8235,Yes,High School,Low
S13528,91.42,Female,19,Business,76.87,44.82,54.68,62.071,Yes,Master's,High
S13543,92.68,Male,21,Business,88.79,86.72,68.79,77.287,No,None,Low
S13581,88.73,Male,18,CS,60.83,96.29,55.65,69.38,No,Master's,Medium
S13592,84.8,Male,21,Engineering,83.34,95.18,82.15,79.048,Yes,High School,Medium
S13603,98.29,Male,18,Business,70.13,88.98,91.41,77.1755,No,PhD,Medium
S13637,82.18,Male,23,Engineering,86.76,48.77,73.48,66.7885,No,Bachelor's,Low
S13638,77.29,Male,20,Mathematics,95.24,42.66,76.51,69.333,No,PhD,High
S13643,95.49,Male,18,CS,45.65,96.49,98.15,80.743,No,None,Medium
S13670,76.59,Male,22,CS,69.67,58.47,52.24,67.8115,No,High School,High
S13677,94.85,Male,18,Mathematics,42.81,71.6,96.19,74.524,Yes,PhD,Medium
S13681,84.47,Female,23,CS,54.71,95.09,93.06,84.9065,No,High School,Low
S13707,69.04,Female,22,Business,70.98,79.01,94.61,79.168,Yes,High School,Medium
S13710,61.97,Female,20,Mathematics,43.19,43.54,96.72,64.4035,No,None,Medium
S13713,67.04,Male,21,Engineering,99.77,86.46,62.96,77.813,No,Master's,Low
S13719,87.52,Female,20,Engineering,84.3,81.69,60.66,78.166,Yes,PhD,Medium
S13741,77.85,Male,24,CS,41.32,51.28,79.05,66.9215,No,PhD,Low
S13744,79.55,Male,18,CS,60.33,80.58,63.96,70.932,Yes,PhD,Medium
S13785,64.04,Female,22,Engineering,58.29,89.17,69.24,68.5655,Yes,Master's,High
S13790,72.78,Female,21,Business,68.78,42.93,70.42,67.1545,No,PhD,High
S13806,69.39,Female,21,Engineering,50.69,52.76,96.21,68.071,Yes,None,High
S13840,81.24,Male,19,Business,73.17,62.87,97.21,81.2775,Yes,High School,Medium
S13858,79.12,Female,24,Business,45.42,51.73,86.49,65.6545,No,Bachelor's,Medium
S13862,80.89,Male,19,Engineering,59.65,89.14,54.4,72.3685,Yes,Master's,Low
S13877,77.46,Female,18,Business,99.8,41.16,95.63,76.853,Yes,None,High
S13902,64.94,Male,18,Mathematics,78.5,65.08,58.34,64.096,Yes,Master's,High
S13919,95.77,Male,23,CS,41.6,57.7,97.87,72.035,No,Master's,Low
S13949,86.41,Male,18,Business,73.84,78.74,80.01,75.0165,Yes,PhD,Low
S13952,91.95,Female,23,Business,61.31,50.05,87.79,67.494,No,None,Low
S13956,61.68,Male,24,Engineering,92.44,52.39,66.48,70.4835,No,Bachelor's,High
S13958,61.0,Female,19,CS,89.37,70.55,52.18,68.8455,Yes,PhD,High
S13970,72.38,Male,19,CS,84.87,58.63,81.11,73.914,Yes,Bachelor's,Low
S13994,74.86,Female,20,Mathematics,45.69,46.17,65.73,54.5205,No,Master's,Medium
S13999,86.57,Female,20,CS,60.32,57.32,87.54,74.805,Yes,Master's,Low
S14014,70.67,Male,19,Engineering,40.06,66.67,81.05,70.556,No,Bachelor's,High
S14023,94.93,Female,22,Mathematics,54.71,89.85,71.97,78.386,Yes,Master's,Medium
S14030,96.94,Male,19,Business,99.21,51.97,77.9,71.816,Yes,Master's,Medium
S14051,88.49,Female,23,Business,94.17,63.07,89.52,82.1005,Yes,Master's,Medium
S14101,63.69,Male,24,Business,96.5,88.46,93.31,82.852,No,Bachelor's,Medium
S14127,91.57,Male,20,Business,41.81,68.64,57.91,57.8615,No,Master's,High
S14139,90.07,Male,19,Engineering,58.18,76.87,98.48,76.8885,No,High School,Low
S14143,90.9,Male,19,Mathematics,74.53,65.24,83.2,77.1495,No,None,Low
S14153,88.02,Male,22,CS,81.72,70.84,89.35,73.3695,Yes,None,Medium
S14159,64.93,Male,22,Mathematics,92.08,87.17,90.86,79.811,Yes,Master's,High
S14215,67.64,Female,22,Business,64.48,55.32,60.93,63.548,Yes,Master's,Low
S14261,62.5,Male,24,Business,87.78,72.64,87.24,79.2965,Yes,None,Medium
S14289,86.01,Female,19,Mathematics,87.45,95.44,65.84,78.046,No,Master's,Medium
S14322,76.01,Female,23,Business,68.71,57.12,94.24,77.0375,No,High School,Medium
S14330,82.92,Male,18,CS,48.41,83.23,87.41,79.4805,Yes,PhD,High
S14345,93.52,Female,22,CS,48.53,83.79,67.89,70.089,Yes,Master's,Medium
S14347,70.93,Female,23,Mathematics,63.47,90.51,51.68,66.307,Yes,High School,Low
S14351,94.12,Female,22,Mathematics,83.54,71.49,88.89,78.488,Yes,None,Low
S14391,92.02,Male,23,CS,44.56,63.83,67.74,59.258,Yes,None,High
S14444,69.56,Male,20,CS,50.06,90.48,62.01,69.741,Yes,Bachelor's,Low
S14447,98.18,Female,22,Business,56.3,48.54,55.24,59.0385,No,Master's,Medium
S14453,93.29,Male,19,Business,58.26,54.02,88.2,65.1145,Yes,High School,Low
S14457,74.64,Female,19,Business,64.95,93.97,91.1,79.6085,No,High School,Medium
S14603,64.13,Female,23,Business,79.61,46.23,88.14,69.9255,No,High School,High
S14604,68.93,Male,20,Engineering,77.86,60.52,61.88,68.1815,Yes,PhD,Low
S14644,86.88,Male,24,CS,41.25,43.71,62.35,60.6585,Yes,PhD,High
S14672,65.5,Male,22,Mathematics,64.1,73.36,93.85,80.165,No,PhD,High
S14677,71.41,Male,21,CS,70.65,73.8,58.19,65.658,No,Master's,High
S14712,85.02,Female,19,Mathematics,48.0,46.2,95.54,71.048,No,Bachelor's,Medium
S14714,91.47,Male,24,Business,43.87,65.14,88.67,72.999,Yes,Master's,Medium
S14746,75.07,Female,20,Mathematics,67.19,70.51,98.79,76.551,No,High School,High
S14771,95.56,Female,24,Business,52.94,84.46,98.47,78.5815,Yes,Bachelor's,Medium
S14789,77.7,Female,21,Mathematics,52.69,62.26,75.73,72.336,Yes,Bachelor's,Low
S14812,71.03,Female,18,Engineering,54.09,73.76,70.32,65.4085,No,PhD,High
S14814,68.84,Female,22,Business,40.28,69.87,54.73,57.188,No,PhD,Medium
S14816,85.76,Female,18,CS,92.18,62.08,57.16,66.166,No,None,Low
S14821,87.59,Female,24,Mathematics,66.04,50.04,78.91,67.134,No,None,Medium
S14862,75.69,Female,23,Mathematics,69.72,78.83,94.05,74.546,Yes,Master's,High
S14879,73.46,Female,19,Engineering,92.16,60.7,55.41,64.8325,No,High School,High
S14882,97.35,Male,22,Business,97.17,54.48,70.01,72.1005,Yes,Bachelor's,Medium
S14884,95.2,Female,24,Engineering,83.03,74.43,52.54,66.224,Yes,PhD,Low
S14907,84.66,Female,18,Engineering,49.04,66.0,81.66,71.7785,No,High School,Medium
S14910,60.42,Male,21,Engineering,97.04,48.05,96.42,77.088,No,Bachelor's,Low
S14911,76.72,Male,19,Engineering,61.99,90.22,67.71,73.8435,No,High School,Low
S14937,72.18,Female,24,Business,41.77,46.07,75.28,62.0065,No,Master's,Low
S14938,72.81,Female,18,Engineering,85.2,90.98,82.38,85.7525,Yes,Bachelor's,Low
S14941,82.4,Female,23,Engineering,91.39,58.53,59.63,66.333,No,High School,Low
S14947,99.79,Female,21,CS,86.93,53.07,92.42,74.7115,No,Master's,High
S14980,91.75,Female,24,CS,95.61,0.0,60.06,61.4145,No,Master's,High
S10426,73.39,Male,20,Engineering,71.37,75.12,71.77,73.544,Yes,High School,High
S10436,93.64,Male,20,Engineering,78.54,99.85,86.83,87.278,Yes,PhD,Low
S10447,91.21,Male,24,Mathematics,94.12,71.14,75.25,75.178,Yes,High School,High
S10495,98.48,Male,19,Mathematics,49.53,95.86,56.32,66.8365,No,Bachelor's,High
S10507,79.84,Male,20,Mathematics,51.18,63.99,54.53,62.4665,No,None,Low
S10518,99.96,Male,22,Business,72.22,64.64,91.06,76.763,Yes,High School,Medium
S10520,80.11,Female,21,Business,99.68,63.2,98.7,79.3985,Yes,PhD,High
S10541,80.08,Male,19,CS,92.92,67.45,82.17,70.1775,No,Bachelor's,Medium
S10542,77.83,Female,18,Mathematics,41.93,99.26,83.84,80.116,No,PhD,Medium
S10556,93.12,Male,22,Mathematics,64.99,44.17,67.89,57.5065,Yes,Master's,Low
S10575,66.85,Male,24,Engineering,90.36,88.14,70.67,74.242,Yes,Master's,Medium
S10582,98.08,Male,20,Mathematics,58.78,45.65,85.6,64.376,Yes,None,High
S10595,66.68,Female,18,Mathematics,99.77,79.6,97.41,84.6315,No,High School,Low
S10608,82.21,Male,21,Business,75.46,86.55,86.0,77.48,No,PhD,Low
S10627,99.33,Male,18,Business,45.47,43.96,58.9,58.6045,Yes,Master's,High
S10646,94.87,Male,19,Business,42.34,90.42,80.68,78.337,No,Bachelor's,High
S10664,78.7,Male,21,Engineering,64.95,98.94,87.02,82.229,No,Master's,High
S10673,73.04,Male,21,CS,86.14,66.35,57.44,67.4515,No,Bachelor's,Medium
S10688,64.63,Female,22,Business,70.59,88.38,97.06,78.657,No,None,High
S10690,90.73,Female,24,CS,72.08,87.64,88.24,79.1015,Yes,Bachelor's,Medium
S10709,91.08,Male,20,Engineering,66.64,71.91,94.15,79.706,No,None,Medium
S10723,80.0,Female,24,Business,71.31,48.83,82.85,70.028,No,Bachelor's,High
S10728,93.48,Female,23,Mathematics,66.4,49.59,76.53,65.2915,Yes,None,Low
S10770,85.48,Female,22,CS,64.21,51.25,53.17,59.961,No,Bachelor's,High
S10771,81.87,Male,22,Business,54.54,86.06,94.65,79.8575,Yes,High School,Medium
S10823,91.64,Male,24,CS,65.21,79.92,56.35,67.02,Yes,High School,Medium
S10869,83.89,Female,19,CS,44.25,87.38,70.44,75.175,No,None,High
S10893,99.14,Male,24,CS,57.33,42.02,61.11,60.3815,No,Master's,Medium
S10905,84.37,Female,20,Business,79.15,40.62,70.41,63.409,Yes,PhD,Low
S10940,67.28,Male,19,CS,76.07,66.65,95.18,73.2485,Yes,PhD,Medium
S10969,0.0,Female,21,CS,64.55,46.54,88.97,73.426,Yes,High School,Low
S10975,99.26,Female,23,Mathematics,76.03,48.37,83.08,73.863,No,Master's,Medium
S10995,62.55,Female,20,Mathematics,52.46,40.59,67.84,61.4215,No,High School,Medium
S11017,84.39,Male,21,CS,62.42,54.45,59.22,64.179,No,None,Medium
S11021,89.13,Female,24,Business,81.78,76.59,77.83,76.825,Yes,None,High
S11055,95.12,Male,22,Mathematics,77.36,72.29,67.97,72.8965,Yes,None,High
S11059,96.62,Female,19,CS,41.06,51.98,99.54,66.843,Yes,None,High
S11072,99.01,Male,19,CS,84.94,93.38,52.89,75.4245,No,Master's,High
S11077,83.04,Male,18,Business,44.3,96.08,97.03,82.44,Yes,Bachelor's,High
S11089,86.43,Male,18,Mathematics,57.55,63.2,81.21,73.832,No,High School,Medium
S11090,71.43,Female,23,CS,72.46,93.07,74.14,79.5235,Yes,High School,Medium
S11092,80.66,Female,22,CS,86.53,75.93,55.58,71.214,Yes,PhD,Medium
S11112,71.4,Male,24,Engineering,70.65,79.46,51.62,67.064,Yes,Master's,High
S11125,84.02,Female,24,Mathematics,58.36,56.88,52.41,58.0985,Yes,PhD,Medium
S11126,88.04,Female,21,Mathematics,63.54,94.84,95.81,81.9135,Yes,Bachelor's,High
S11140,74.29,Male,22,Business,86.41,54.09,81.99,78.384,Yes,Master's,Medium
S11184,83.53,Male,18,Mathematics,92.21,69.27,63.94,70.3625,No,PhD,Medium
S11211,72.93,Female,23,Business,54.83,89.23,82.84,74.828,Yes,Master's,Medium
S11214,75.11,Male,19,Engineering,61.51,50.2,84.68,63.195,Yes,None,Medium
S11230,92.64,Female,19,CS,47.68,69.46,80.02,72.3165,Yes,None,Low
S11236,88.64,Male,22,Engineering,71.33,45.28,64.19,55.575,Yes,High School,High
S11292,74.24,Female,22,Mathematics,84.51,93.24,65.49,71.588,No,Bachelor's,Low
S11300,68.76,Female,18,CS,71.85,57.44,75.45,68.5895,Yes,High School,High
S11310,84.68,Male,21,CS,44.4,87.74,58.26,72.8885,Yes,PhD,High
S11316,92.41,Female,23,CS,52.11,97.58,91.26,82.1895,No,None,High
S11325,61.57,Female,21,Mathematics,94.61,78.24,99.82,86.547,No,High School,High
S11331,92.7,Male,24,Business,97.95,45.18,61.13,66.8595,Yes,High School,Medium
S11336,86.61,Female,21,Mathematics,66.28,44.26,61.03,59.0395,Yes,High School,Low
S11355,79.83,Male,19,CS,64.77,78.25,96.44,79.4055,No,High School,Low
S11369,64.84,Female,18,Mathematics,64.57,52.49,96.5,75.5195,No,None,Low
S11382,82.67,Male,19,Mathematics,92.94,44.75,56.38,61.536,No,Bachelor's,Medium
S11421,69.51,Male,18,Business,76.07,51.4,59.49,60.2975,No,None,High
S11429,66.45,Female,18,Engineering,77.98,96.93,76.92,79.5325,No,High School,Medium
S11443,65.42,Female,22,CS,88.43,53.75,68.75,69.675,No,PhD,Low
S11450,95.19,Male,18,CS,63.06,77.39,76.94,72.394,No,High School,Low
S11452,60.39,Male,18,Engineering,92.24,99.38,60.08,76.081,Yes,Bachelor's,High
S11461,66.55,Female,22,Business,54.06,71.57,64.24,68.481,Yes,PhD,Low
S11471,72.25,Male,19,Mathematics,88.36,64.88,74.15,75.0105,No,None,Medium
S11472,84.5,Male,21,Business,72.02,41.45,69.46,62.2255,No,High School,Low
S11500,91.81,Female,21,Business,79.1,75.64,89.14,77.793,Yes,None,Low
S11502,85.8,Female,22,Mathematics,53.68,68.66,85.69,76.751,No,Bachelor's,Medium
S11508,91.98,Male,20,CS,89.63,47.34,69.29,66.365,No,Bachelor's,High
S11528,98.89,Female,21,Business,89.45,59.42,89.69,74.4115,No,None,Medium
S11553,83.8,Female,23,Mathematics,60.15,84.42,59.34,73.1915,No,Master's,Low
S11590,62.77,Female,24,Engineering,61.56,74.58,97.81,75.5095,Yes,High School,High
S11594,62.6,Male,24,Engineering,47.71,46.21,94.86,67.6635,No,Bachelor's,Medium
S11610,66.71,Female,18,Business,88.08,69.18,78.25,74.6185,No,PhD,Medium
S11618,63.48,Female,21,Business,66.48,62.81,79.46,70.9725,No,High School,High
S11626,61.06,Female,22,Business,56.98,80.74,65.9,69.21,No,PhD,Low
S11628,92.41,Female,21,Mathematics,56.24,80.47,67.06,71.587,No,Master's,Low
S11641,98.11,Male,24,Engineering,85.63,84.09,51.76,67.0285,Yes,High School,High
S11672,77.56,Female,18,Engineering,47.05,79.21,99.96,77.9045,Yes,High School,High
S11703,77.8,Female,20,Mathematics,42.52,43.32,57.68,54.337,No,None,Low
S11732,66.98,Female,20,CS,48.83,90.16,70.89,73.1815,Yes,PhD,Medium
S11735,86.52,Female,24,Business,66.55,87.22,82.9,77.3255,No,None,Medium
S11738,61.4,Female,21,Business,61.57,65.31,54.05,62.5625,No,Bachelor's,Medium
S11749,91.25,Female,20,Engineering,43.12,59.11,97.75,65.6605,Yes,High School,Medium
S11778,97.02,Female,22,Business,43.87,97.71,89.71,77.3075,Yes,None,Medium
S11782,62.27,Female,20,CS,78.74,84.69,87.55,78.2195,Yes,Bachelor's,Low
S11795,98.43,Male,19,CS,69.81,88.09,83.85,77.777,Yes,High School,Medium
S11802,87.52,Male,24,Business,98.61,53.11,50.89,65.098,No,Bachelor's,Low
S11803,67.0,Female,24,Mathematics,99.13,93.59,61.25,76.5905,Yes,Bachelor's,High
S11808,64.26,Male,18,CS,65.2,62.99,52.07,60.3375,Yes,Master's,Medium
S11814,78.4,Female,24,Mathematics,41.07,70.01,65.78,62.227,No,PhD,Medium
S11851,91.2,Female,23,Engineering,76.56,46.5,82.08,68.6005,No,None,Low
S11871,90.44,Male,19,Engineering,50.72,66.97,86.56,69.83,No,PhD,Low
S11872,99.31,Female,21,Engineering,64.26,48.98,81.3,66.188,Yes,Bachelor's,High
S11891,73.67,Male,23,Engineering,47.22,68.43,89.61,74.533,No,Bachelor's,Low
S11897,69.86,Male,21,Mathematics,93.05,72.78,79.27,75.214,No,Master's,Medium
S11898,93.26,Male,18,Mathematics,76.24,68.48,89.73,79.2715,Yes,None,Medium
S11902,73.11,Male,23,CS,95.86,87.51,84.37,79.1325,No,None,High
S11931,78.01,Female,18,CS,88.67,92.52,84.48,84.6095,Yes,Bachelor's,High
S11959,77.98,Female,19,CS,72.62,57.25,64.81,64.1405,No,Bachelor's,Medium
S11981,84.76,Male,22,Engineering,98.88,72.25,72.65,79.006,Yes,Bachelor's,High
S11984,75.78,Male,23,Engineering,71.86,65.04,95.27,78.443,Yes,Master's,Medium
S11993,92.5,Female,23,Business,64.3,64.97,95.95,72.751,No,PhD,Low
S12037,74.26,Male,22,Mathematics,45.22,76.19,91.88,72.572,Yes,PhD,Medium
S12038,99.9,Female,21,CS,68.18,61.62,74.22,72.677,Yes,Bachelor's,High
S12061,79.66,Male,24,CS,47.99,89.45,81.12,69.2985,No,None,Low
S12062,90.57,Male,20,Mathematics,70.12,50.15,60.13,61.339,Yes,PhD,Low
S12085,96.78,Female,20,Engineering,88.88,93.15,70.04,79.973,Yes,Master's,Low
S12089,60.38,Male,23,CS,61.94,56.32,95.57,72.08,No,Master's,Medium
S12103,71.55,Male,21,Engineering,56.91,85.18,84.22,79.2625,Yes,Bachelor's,High
S12144,74.06,Female,22,CS,92.3,74.77,57.2,69.9475,Yes,High School,High
S12171,83.92,Female,21,Engineering,54.65,94.03,79.98,79.1195,No,Bachelor's,High
S12191,92.54,Male,22,Engineering,76.88,93.46,65.38,72.98,Yes,Bachelor's,Medium
S12198,78.44,Female,19,Mathematics,54.21,54.05,90.71,70.125,Yes,None,High
S12210,62.22,Female,24,CS,41.14,83.66,62.64,65.448,Yes,None,Medium
S12256,88.66,Female,22,Engineering,95.22,66.16,64.69,71.449,No,Bachelor's,Low
S12260,90.37,Female,21,Business,94.78,97.56,99.17,87.0245,Yes,None,Low
S12303,67.42,Male,21,Engineering,75.32,67.25,81.61,76.808,No,Bachelor's,Low
S12315,93.34,Male,18,CS,54.48,63.33,57.54,65.3175,Yes,Bachelor's,Low
S12318,65.25,Male,23,Engineering,99.17,55.05,61.78,72.471,Yes,None,Medium
S12344,72.8,Male,21,Business,58.95,77.02,80.69,72.467,Yes,None,High
S12370,71.88,Female,23,CS,94.69,68.86,78.39,77.7495,Yes,High School,Low
S12378,77.6,Male,21,Business,65.12,69.88,99.34,79.657,No,High School,Medium
S12381,85.52,Male,18,CS,48.11,47.99,70.56,63.7995,Yes,PhD,High
S12407,66.27,Female,20,Business,40.82,63.23,81.96,72.295,No,Bachelor's,High
S12450,72.24,Male,18,Engineering,99.34,64.4,89.8,74.0465,Yes,None,Low
S12454,83.96,Female,20,Business,64.73,73.78,73.3,75.629,Yes,None,Medium
S12455,76.37,Male,24,Engineering,58.43,84.57,99.95,83.9575,No,Bachelor's,Medium
S12500,67.14,Female,21,Business,55.03,57.82,85.9,70.5135,No,None,High
S12509,68.47,Male,19,Mathematics,87.96,98.47,78.6,84.4415,No,PhD,High
S12534,84.69,Male,20,Mathematics,70.67,73.69,69.73,71.5295,No,Master's,Low
S12536,80.22,Female,24,Engineering,47.46,86.1,77.85,70.177,Yes,High School,High
S12539,65.31,Male,21,Mathematics,92.61,79.62,50.98,72.323,Yes,None,Low
S12565,81.01,Female,20,Business,55.42,87.84,53.87,69.264,No,High School,Medium
S12586,94.48,Male,18,Engineering,73.14,47.1,97.77,74.645,Yes,None,Medium
S12619,94.37,Female,23,Engineering,75.15,52.49,65.65,66.1795,Yes,None,Medium
S12629,84.29,Male,18,Mathematics,52.71,77.9,97.82,82.0975,No,High School,High
S12632,71.62,Female,23,Business,84.2,47.22,57.15,60.4575,No,PhD,Medium
S12653,69.11,Male,21,Mathematics,84.71,90.41,72.44,74.858,No,High School,Low
S12655,72.64,Male,24,CS,95.4,44.44,65.54,66.251,No,None,High
S12663,98.66,Male,18,Engineering,40.26,50.63,72.55,60.5635,No,Bachelor's,Medium
S12670,72.24,Female,22,Engineering,89.97,80.29,90.19,82.407,No,Master's,High
S12702,78.19,Male,18,CS,57.96,62.75,87.12,76.9335,Yes,Bachelor's,Medium
S12709,96.29,Female,23,Engineering,61.56,41.71,89.8,68.4965,Yes,Master's,High
S12711,94.78,Male,24,Business,56.05,76.47,72.05,70.801,No,Bachelor's,Low
S12723,89.31,Male,21,CS,45.43,51.62,83.54,70.5845,No,None,High
S12771,77.78,Male,21,Business,81.59,81.15,93.44,82.6225,Yes,PhD,Low
S12772,92.31,Female,19,Business,55.7,62.89,86.16,69.2785,Yes,PhD,Low
S12782,74.79,Female,19,CS,93.08,71.82,72.8,73.148,Yes,None,Low
